"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat quinquennal","Nombre"
2007,9,"Sant Andreu",58,"Baró de Viver","Home","40-44 anys",13
2007,9,"Sant Andreu",59,"el Bon Pastor","Home","40-44 anys",53
2007,9,"Sant Andreu",60,"Sant Andreu","Home","40-44 anys",210
2007,9,"Sant Andreu",61,"la Sagrera","Home","40-44 anys",82
2007,9,"Sant Andreu",62,"el Congrés i els Indians","Home","40-44 anys",60
2007,9,"Sant Andreu",63,"Navas","Home","40-44 anys",77
2007,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","40-44 anys",168
2007,10,"Sant Martí",65,"el Clot","Home","40-44 anys",108
2007,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","40-44 anys",66
2007,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","40-44 anys",68
2007,10,"Sant Martí",68,"el Poblenou","Home","40-44 anys",165
2007,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","40-44 anys",79
2007,10,"Sant Martí",70,"el Besòs i el Maresme","Home","40-44 anys",69
2007,10,"Sant Martí",71,"Provençals del Poblenou","Home","40-44 anys",81
2007,10,"Sant Martí",72,"Sant Martí de Provençals","Home","40-44 anys",76
2007,10,"Sant Martí",73,"la Verneda i la Pau","Home","40-44 anys",82
2007,99,"No consta",99,"No consta","Home","40-44 anys",12
2007,1,"Ciutat Vella",1,"el Raval","Home","45-49 anys",251
2007,1,"Ciutat Vella",2,"el Barri Gòtic","Home","45-49 anys",116
2007,1,"Ciutat Vella",3,"la Barceloneta","Home","45-49 anys",97
2007,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","45-49 anys",141
2007,2,"Eixample",5,"el Fort Pienc","Home","45-49 anys",115
2007,2,"Eixample",6,"la Sagrada Família","Home","45-49 anys",205
2007,2,"Eixample",7,"la Dreta de l'Eixample","Home","45-49 anys",189
2007,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","45-49 anys",210
2007,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","45-49 anys",242
2007,2,"Eixample",10,"Sant Antoni","Home","45-49 anys",145
2007,3,"Sants-Montjuïc",11,"el Poble Sec","Home","45-49 anys",175
2007,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","45-49 anys",7
2007,3,"Sants-Montjuïc",13,"la Marina de Port","Home","45-49 anys",113
2007,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","45-49 anys",30
2007,3,"Sants-Montjuïc",15,"Hostafrancs","Home","45-49 anys",60
2007,3,"Sants-Montjuïc",16,"la Bordeta","Home","45-49 anys",67
2007,3,"Sants-Montjuïc",17,"Sants - Badal","Home","45-49 anys",59
2007,3,"Sants-Montjuïc",18,"Sants","Home","45-49 anys",147
2007,4,"Les Corts",19,"les Corts","Home","45-49 anys",165
2007,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","45-49 anys",63
2007,4,"Les Corts",21,"Pedralbes","Home","45-49 anys",31
2007,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","45-49 anys",30
2007,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","45-49 anys",90
2007,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","45-49 anys",46
2007,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","45-49 anys",62
2007,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","45-49 anys",146
2007,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","45-49 anys",112
2007,6,"Gràcia",28,"Vallcarca i els Penitents","Home","45-49 anys",62
2007,6,"Gràcia",29,"el Coll","Home","45-49 anys",28
2007,6,"Gràcia",30,"la Salut","Home","45-49 anys",42
2007,6,"Gràcia",31,"la Vila de Gràcia","Home","45-49 anys",256
2007,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","45-49 anys",141
2007,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","45-49 anys",94
2007,7,"Horta-Guinardó",34,"Can Baró","Home","45-49 anys",27
2007,7,"Horta-Guinardó",35,"el Guinardó","Home","45-49 anys",132
2007,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","45-49 anys",27
2007,7,"Horta-Guinardó",37,"el Carmel","Home","45-49 anys",84
2007,7,"Horta-Guinardó",38,"la Teixonera","Home","45-49 anys",33
2007,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","45-49 anys",17
2007,7,"Horta-Guinardó",40,"Montbau","Home","45-49 anys",20
2007,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","45-49 anys",22
2007,7,"Horta-Guinardó",42,"la Clota","Home","45-49 anys",1
2007,7,"Horta-Guinardó",43,"Horta","Home","45-49 anys",85
2007,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","45-49 anys",82
2007,8,"Nou Barris",45,"Porta","Home","45-49 anys",52
2007,8,"Nou Barris",46,"el Turó de la Peira","Home","45-49 anys",51
2007,8,"Nou Barris",47,"Can Peguera","Home","45-49 anys",9
2007,8,"Nou Barris",48,"la Guineueta","Home","45-49 anys",30
2007,8,"Nou Barris",49,"Canyelles","Home","45-49 anys",13
2007,8,"Nou Barris",50,"les Roquetes","Home","45-49 anys",35
2007,8,"Nou Barris",51,"Verdun","Home","45-49 anys",29
2007,8,"Nou Barris",52,"la Prosperitat","Home","45-49 anys",65
2007,8,"Nou Barris",53,"la Trinitat Nova","Home","45-49 anys",37
2007,8,"Nou Barris",54,"Torre Baró","Home","45-49 anys",6
2007,8,"Nou Barris",55,"Ciutat Meridiana","Home","45-49 anys",26
2007,8,"Nou Barris",56,"Vallbona","Home","45-49 anys",5
2007,9,"Sant Andreu",57,"la Trinitat Vella","Home","45-49 anys",27
2007,9,"Sant Andreu",58,"Baró de Viver","Home","45-49 anys",6
2007,9,"Sant Andreu",59,"el Bon Pastor","Home","45-49 anys",35
2007,9,"Sant Andreu",60,"Sant Andreu","Home","45-49 anys",162
2007,9,"Sant Andreu",61,"la Sagrera","Home","45-49 anys",78
2007,9,"Sant Andreu",62,"el Congrés i els Indians","Home","45-49 anys",48
2007,9,"Sant Andreu",63,"Navas","Home","45-49 anys",48
2007,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","45-49 anys",128
2007,10,"Sant Martí",65,"el Clot","Home","45-49 anys",85
2007,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","45-49 anys",57
2007,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","45-49 anys",55
2007,10,"Sant Martí",68,"el Poblenou","Home","45-49 anys",118
2007,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","45-49 anys",53
2007,10,"Sant Martí",70,"el Besòs i el Maresme","Home","45-49 anys",64
2007,10,"Sant Martí",71,"Provençals del Poblenou","Home","45-49 anys",51
2007,10,"Sant Martí",72,"Sant Martí de Provençals","Home","45-49 anys",74
2007,10,"Sant Martí",73,"la Verneda i la Pau","Home","45-49 anys",64
2007,99,"No consta",99,"No consta","Home","45-49 anys",14
2007,1,"Ciutat Vella",1,"el Raval","Home","50-54 anys",212
2007,1,"Ciutat Vella",2,"el Barri Gòtic","Home","50-54 anys",108
2007,1,"Ciutat Vella",3,"la Barceloneta","Home","50-54 anys",90
2007,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","50-54 anys",131
2007,2,"Eixample",5,"el Fort Pienc","Home","50-54 anys",103
2007,2,"Eixample",6,"la Sagrada Família","Home","50-54 anys",164
2007,2,"Eixample",7,"la Dreta de l'Eixample","Home","50-54 anys",190
2007,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","50-54 anys",138
2007,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","50-54 anys",173
2007,2,"Eixample",10,"Sant Antoni","Home","50-54 anys",125
2007,3,"Sants-Montjuïc",11,"el Poble Sec","Home","50-54 anys",142
2007,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","50-54 anys",9
2007,3,"Sants-Montjuïc",13,"la Marina de Port","Home","50-54 anys",86
2007,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","50-54 anys",42
2007,3,"Sants-Montjuïc",15,"Hostafrancs","Home","50-54 anys",55
2007,3,"Sants-Montjuïc",16,"la Bordeta","Home","50-54 anys",52
2007,3,"Sants-Montjuïc",17,"Sants - Badal","Home","50-54 anys",62
2007,3,"Sants-Montjuïc",18,"Sants","Home","50-54 anys",141
2007,4,"Les Corts",19,"les Corts","Home","50-54 anys",146
2007,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","50-54 anys",65
2007,4,"Les Corts",21,"Pedralbes","Home","50-54 anys",24
2007,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","50-54 anys",15
2007,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","50-54 anys",75
2007,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","50-54 anys",33
2007,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","50-54 anys",63
2007,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","50-54 anys",141
2007,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","50-54 anys",98
2007,6,"Gràcia",28,"Vallcarca i els Penitents","Home","50-54 anys",50
2007,6,"Gràcia",29,"el Coll","Home","50-54 anys",19
2007,6,"Gràcia",30,"la Salut","Home","50-54 anys",28
2007,6,"Gràcia",31,"la Vila de Gràcia","Home","50-54 anys",193
2007,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","50-54 anys",105
2007,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","50-54 anys",64
2007,7,"Horta-Guinardó",34,"Can Baró","Home","50-54 anys",26
2007,7,"Horta-Guinardó",35,"el Guinardó","Home","50-54 anys",101
2007,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","50-54 anys",25
2007,7,"Horta-Guinardó",37,"el Carmel","Home","50-54 anys",71
2007,7,"Horta-Guinardó",38,"la Teixonera","Home","50-54 anys",43
2007,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","50-54 anys",13
2007,7,"Horta-Guinardó",40,"Montbau","Home","50-54 anys",12
2007,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","50-54 anys",15
2007,7,"Horta-Guinardó",42,"la Clota","Home","50-54 anys",2
2007,7,"Horta-Guinardó",43,"Horta","Home","50-54 anys",66
2007,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","50-54 anys",47
2007,8,"Nou Barris",45,"Porta","Home","50-54 anys",56
2007,8,"Nou Barris",46,"el Turó de la Peira","Home","50-54 anys",39
2007,8,"Nou Barris",47,"Can Peguera","Home","50-54 anys",9
2007,8,"Nou Barris",48,"la Guineueta","Home","50-54 anys",21
2007,8,"Nou Barris",49,"Canyelles","Home","50-54 anys",14
2007,8,"Nou Barris",50,"les Roquetes","Home","50-54 anys",37
2007,8,"Nou Barris",51,"Verdun","Home","50-54 anys",34
2007,8,"Nou Barris",52,"la Prosperitat","Home","50-54 anys",61
2007,8,"Nou Barris",53,"la Trinitat Nova","Home","50-54 anys",31
2007,8,"Nou Barris",54,"Torre Baró","Home","50-54 anys",9
2007,8,"Nou Barris",55,"Ciutat Meridiana","Home","50-54 anys",10
2007,8,"Nou Barris",56,"Vallbona","Home","50-54 anys",4
2007,9,"Sant Andreu",57,"la Trinitat Vella","Home","50-54 anys",21
2007,9,"Sant Andreu",58,"Baró de Viver","Home","50-54 anys",8
2007,9,"Sant Andreu",59,"el Bon Pastor","Home","50-54 anys",32
2007,9,"Sant Andreu",60,"Sant Andreu","Home","50-54 anys",132
2007,9,"Sant Andreu",61,"la Sagrera","Home","50-54 anys",84
2007,9,"Sant Andreu",62,"el Congrés i els Indians","Home","50-54 anys",42
2007,9,"Sant Andreu",63,"Navas","Home","50-54 anys",47
2007,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","50-54 anys",122
2007,10,"Sant Martí",65,"el Clot","Home","50-54 anys",75
2007,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","50-54 anys",52
2007,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","50-54 anys",49
2007,10,"Sant Martí",68,"el Poblenou","Home","50-54 anys",93
2007,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","50-54 anys",37
2007,10,"Sant Martí",70,"el Besòs i el Maresme","Home","50-54 anys",61
2007,10,"Sant Martí",71,"Provençals del Poblenou","Home","50-54 anys",48
2007,10,"Sant Martí",72,"Sant Martí de Provençals","Home","50-54 anys",51
2007,10,"Sant Martí",73,"la Verneda i la Pau","Home","50-54 anys",55
2007,99,"No consta",99,"No consta","Home","50-54 anys",4
2007,1,"Ciutat Vella",1,"el Raval","Home","55-59 anys",187
2007,1,"Ciutat Vella",2,"el Barri Gòtic","Home","55-59 anys",99
2007,1,"Ciutat Vella",3,"la Barceloneta","Home","55-59 anys",69
2007,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","55-59 anys",100
2007,2,"Eixample",5,"el Fort Pienc","Home","55-59 anys",106
2007,2,"Eixample",6,"la Sagrada Família","Home","55-59 anys",149
2007,2,"Eixample",7,"la Dreta de l'Eixample","Home","55-59 anys",179
2007,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","55-59 anys",163
2007,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","55-59 anys",201
2007,2,"Eixample",10,"Sant Antoni","Home","55-59 anys",139
2007,3,"Sants-Montjuïc",11,"el Poble Sec","Home","55-59 anys",153
2007,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","55-59 anys",5
2007,3,"Sants-Montjuïc",13,"la Marina de Port","Home","55-59 anys",72
2007,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","55-59 anys",32
2007,3,"Sants-Montjuïc",15,"Hostafrancs","Home","55-59 anys",50
2007,3,"Sants-Montjuïc",16,"la Bordeta","Home","55-59 anys",56
2007,3,"Sants-Montjuïc",17,"Sants - Badal","Home","55-59 anys",65
2007,3,"Sants-Montjuïc",18,"Sants","Home","55-59 anys",110
2007,4,"Les Corts",19,"les Corts","Home","55-59 anys",132
2007,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","55-59 anys",70
2007,4,"Les Corts",21,"Pedralbes","Home","55-59 anys",30
2007,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","55-59 anys",10
2007,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","55-59 anys",59
2007,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","55-59 anys",47
2007,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","55-59 anys",47
2007,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","55-59 anys",149
2007,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","55-59 anys",92
2007,6,"Gràcia",28,"Vallcarca i els Penitents","Home","55-59 anys",54
2007,6,"Gràcia",29,"el Coll","Home","55-59 anys",28
2007,6,"Gràcia",30,"la Salut","Home","55-59 anys",37
2007,6,"Gràcia",31,"la Vila de Gràcia","Home","55-59 anys",184
2007,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","55-59 anys",114
2007,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","55-59 anys",67
2007,7,"Horta-Guinardó",34,"Can Baró","Home","55-59 anys",23
2007,7,"Horta-Guinardó",35,"el Guinardó","Home","55-59 anys",96
2007,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","55-59 anys",26
2007,7,"Horta-Guinardó",37,"el Carmel","Home","55-59 anys",80
2007,7,"Horta-Guinardó",38,"la Teixonera","Home","55-59 anys",24
2007,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","55-59 anys",15
2007,7,"Horta-Guinardó",40,"Montbau","Home","55-59 anys",8
2007,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","55-59 anys",14
2007,7,"Horta-Guinardó",42,"la Clota","Home","55-59 anys",1
2007,7,"Horta-Guinardó",43,"Horta","Home","55-59 anys",73
2007,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","55-59 anys",52
2007,8,"Nou Barris",45,"Porta","Home","55-59 anys",60
2007,8,"Nou Barris",46,"el Turó de la Peira","Home","55-59 anys",34
2007,8,"Nou Barris",47,"Can Peguera","Home","55-59 anys",5
2007,8,"Nou Barris",48,"la Guineueta","Home","55-59 anys",31
2007,8,"Nou Barris",49,"Canyelles","Home","55-59 anys",10
2007,8,"Nou Barris",50,"les Roquetes","Home","55-59 anys",42
2007,8,"Nou Barris",51,"Verdun","Home","55-59 anys",36
2007,8,"Nou Barris",52,"la Prosperitat","Home","55-59 anys",61
2007,8,"Nou Barris",53,"la Trinitat Nova","Home","55-59 anys",31
2007,8,"Nou Barris",54,"Torre Baró","Home","55-59 anys",7
2007,8,"Nou Barris",55,"Ciutat Meridiana","Home","55-59 anys",17
2007,8,"Nou Barris",56,"Vallbona","Home","55-59 anys",3
2007,9,"Sant Andreu",57,"la Trinitat Vella","Home","55-59 anys",23
2007,9,"Sant Andreu",58,"Baró de Viver","Home","55-59 anys",6
2007,9,"Sant Andreu",59,"el Bon Pastor","Home","55-59 anys",23
2007,9,"Sant Andreu",60,"Sant Andreu","Home","55-59 anys",143
2007,9,"Sant Andreu",61,"la Sagrera","Home","55-59 anys",77
2007,9,"Sant Andreu",62,"el Congrés i els Indians","Home","55-59 anys",30
2007,9,"Sant Andreu",63,"Navas","Home","55-59 anys",49
2007,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","55-59 anys",128
2007,10,"Sant Martí",65,"el Clot","Home","55-59 anys",75
2007,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","55-59 anys",56
2007,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","55-59 anys",40
2007,10,"Sant Martí",68,"el Poblenou","Home","55-59 anys",90
2007,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","55-59 anys",29
2007,10,"Sant Martí",70,"el Besòs i el Maresme","Home","55-59 anys",62
2007,10,"Sant Martí",71,"Provençals del Poblenou","Home","55-59 anys",37
2007,10,"Sant Martí",72,"Sant Martí de Provençals","Home","55-59 anys",59
2007,10,"Sant Martí",73,"la Verneda i la Pau","Home","55-59 anys",58
2007,99,"No consta",99,"No consta","Home","55-59 anys",6
2007,1,"Ciutat Vella",1,"el Raval","Home","60-64 anys",202
2007,1,"Ciutat Vella",2,"el Barri Gòtic","Home","60-64 anys",82
2007,1,"Ciutat Vella",3,"la Barceloneta","Home","60-64 anys",69
2007,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","60-64 anys",109
2007,2,"Eixample",5,"el Fort Pienc","Home","60-64 anys",81
2007,2,"Eixample",6,"la Sagrada Família","Home","60-64 anys",155
2007,2,"Eixample",7,"la Dreta de l'Eixample","Home","60-64 anys",185
2007,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","60-64 anys",166
2007,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","60-64 anys",210
2007,2,"Eixample",10,"Sant Antoni","Home","60-64 anys",125
2007,3,"Sants-Montjuïc",11,"el Poble Sec","Home","60-64 anys",142
2007,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","60-64 anys",8
2007,3,"Sants-Montjuïc",13,"la Marina de Port","Home","60-64 anys",71
2007,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","60-64 anys",30
2007,3,"Sants-Montjuïc",15,"Hostafrancs","Home","60-64 anys",47
2007,3,"Sants-Montjuïc",16,"la Bordeta","Home","60-64 anys",51
2007,3,"Sants-Montjuïc",17,"Sants - Badal","Home","60-64 anys",66
2007,3,"Sants-Montjuïc",18,"Sants","Home","60-64 anys",139
2007,4,"Les Corts",19,"les Corts","Home","60-64 anys",139
2007,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","60-64 anys",79
2007,4,"Les Corts",21,"Pedralbes","Home","60-64 anys",37
2007,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","60-64 anys",11
2007,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","60-64 anys",73
2007,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","60-64 anys",41
2007,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","60-64 anys",77
2007,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","60-64 anys",133
2007,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","60-64 anys",94
2007,6,"Gràcia",28,"Vallcarca i els Penitents","Home","60-64 anys",47
2007,6,"Gràcia",29,"el Coll","Home","60-64 anys",18
2007,6,"Gràcia",30,"la Salut","Home","60-64 anys",40
2007,6,"Gràcia",31,"la Vila de Gràcia","Home","60-64 anys",194
2007,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","60-64 anys",100
2007,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","60-64 anys",60
2007,7,"Horta-Guinardó",34,"Can Baró","Home","60-64 anys",20
2007,7,"Horta-Guinardó",35,"el Guinardó","Home","60-64 anys",105
2007,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","60-64 anys",23
2007,7,"Horta-Guinardó",37,"el Carmel","Home","60-64 anys",75
2007,7,"Horta-Guinardó",38,"la Teixonera","Home","60-64 anys",31
2007,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","60-64 anys",18
2007,7,"Horta-Guinardó",40,"Montbau","Home","60-64 anys",11
2007,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","60-64 anys",18
2007,7,"Horta-Guinardó",42,"la Clota","Home","60-64 anys",1
2007,7,"Horta-Guinardó",43,"Horta","Home","60-64 anys",61
2007,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","60-64 anys",48
2007,8,"Nou Barris",45,"Porta","Home","60-64 anys",72
2007,8,"Nou Barris",46,"el Turó de la Peira","Home","60-64 anys",25
2007,8,"Nou Barris",47,"Can Peguera","Home","60-64 anys",4
2007,8,"Nou Barris",48,"la Guineueta","Home","60-64 anys",22
2007,8,"Nou Barris",49,"Canyelles","Home","60-64 anys",16
2007,8,"Nou Barris",50,"les Roquetes","Home","60-64 anys",44
2007,8,"Nou Barris",51,"Verdun","Home","60-64 anys",47
2007,8,"Nou Barris",52,"la Prosperitat","Home","60-64 anys",59
2007,8,"Nou Barris",53,"la Trinitat Nova","Home","60-64 anys",30
2007,8,"Nou Barris",54,"Torre Baró","Home","60-64 anys",4
2007,8,"Nou Barris",55,"Ciutat Meridiana","Home","60-64 anys",24
2007,8,"Nou Barris",56,"Vallbona","Home","60-64 anys",3
2007,9,"Sant Andreu",57,"la Trinitat Vella","Home","60-64 anys",21
2007,9,"Sant Andreu",58,"Baró de Viver","Home","60-64 anys",2
2007,9,"Sant Andreu",59,"el Bon Pastor","Home","60-64 anys",30
2007,9,"Sant Andreu",60,"Sant Andreu","Home","60-64 anys",148
2007,9,"Sant Andreu",61,"la Sagrera","Home","60-64 anys",69
2007,9,"Sant Andreu",62,"el Congrés i els Indians","Home","60-64 anys",26
2007,9,"Sant Andreu",63,"Navas","Home","60-64 anys",55
2007,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","60-64 anys",127
2007,10,"Sant Martí",65,"el Clot","Home","60-64 anys",84
2007,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","60-64 anys",51
2007,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","60-64 anys",25
2007,10,"Sant Martí",68,"el Poblenou","Home","60-64 anys",70
2007,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","60-64 anys",21
2007,10,"Sant Martí",70,"el Besòs i el Maresme","Home","60-64 anys",46
2007,10,"Sant Martí",71,"Provençals del Poblenou","Home","60-64 anys",37
2007,10,"Sant Martí",72,"Sant Martí de Provençals","Home","60-64 anys",62
2007,10,"Sant Martí",73,"la Verneda i la Pau","Home","60-64 anys",61
2007,99,"No consta",99,"No consta","Home","60-64 anys",7
2007,1,"Ciutat Vella",1,"el Raval","Home","65-69 anys",163
2007,1,"Ciutat Vella",2,"el Barri Gòtic","Home","65-69 anys",61
2007,1,"Ciutat Vella",3,"la Barceloneta","Home","65-69 anys",55
2007,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","65-69 anys",94
2007,2,"Eixample",5,"el Fort Pienc","Home","65-69 anys",57
2007,2,"Eixample",6,"la Sagrada Família","Home","65-69 anys",127
2007,2,"Eixample",7,"la Dreta de l'Eixample","Home","65-69 anys",114
2007,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","65-69 anys",100
2007,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","65-69 anys",134
2007,2,"Eixample",10,"Sant Antoni","Home","65-69 anys",88
2007,3,"Sants-Montjuïc",11,"el Poble Sec","Home","65-69 anys",107
2007,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","65-69 anys",1
2007,3,"Sants-Montjuïc",13,"la Marina de Port","Home","65-69 anys",58
2007,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","65-69 anys",18
2007,3,"Sants-Montjuïc",15,"Hostafrancs","Home","65-69 anys",41
2007,3,"Sants-Montjuïc",16,"la Bordeta","Home","65-69 anys",33
2007,3,"Sants-Montjuïc",17,"Sants - Badal","Home","65-69 anys",40
2007,3,"Sants-Montjuïc",18,"Sants","Home","65-69 anys",99
2007,4,"Les Corts",19,"les Corts","Home","65-69 anys",111
2007,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","65-69 anys",51
2007,4,"Les Corts",21,"Pedralbes","Home","65-69 anys",21
2007,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","65-69 anys",8
2007,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","65-69 anys",47
2007,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","65-69 anys",28
2007,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","65-69 anys",35
2007,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","65-69 anys",92
2007,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","65-69 anys",68
2007,6,"Gràcia",28,"Vallcarca i els Penitents","Home","65-69 anys",35
2007,6,"Gràcia",29,"el Coll","Home","65-69 anys",17
2007,6,"Gràcia",30,"la Salut","Home","65-69 anys",26
2007,6,"Gràcia",31,"la Vila de Gràcia","Home","65-69 anys",122
2007,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","65-69 anys",79
2007,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","65-69 anys",54
2007,7,"Horta-Guinardó",34,"Can Baró","Home","65-69 anys",26
2007,7,"Horta-Guinardó",35,"el Guinardó","Home","65-69 anys",73
2007,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","65-69 anys",16
2007,7,"Horta-Guinardó",37,"el Carmel","Home","65-69 anys",64
2007,7,"Horta-Guinardó",38,"la Teixonera","Home","65-69 anys",27
2007,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","65-69 anys",9
2007,7,"Horta-Guinardó",40,"Montbau","Home","65-69 anys",13
2007,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","65-69 anys",7
